
0,26.8808,49.9222,1,42.393,16.1881,2,40.8144,49.2056,3,11.6723,1.62775,4,32.2255,8.08326,5,35.3287,10.9011,6,17.196,3.69482
0,27.1807,49.9296,1,42.2335,16.4421,2,40.5996,49.4151,3,11.4574,1.4185,4,31.9982,8.27904,5,35.6232,10.8442,6,17.3773,3.45585
0,27.4806,49.9371,1,42.074,16.6962,2,40.3849,49.6246,3,11.2424,1.20926,4,31.7709,8.47481,5,35.9178,10.7874,6,17.5587,3.21687
0,27.7805,49.9446,1,41.9145,16.9503,2,40.1701,49.834,3,11.0274,1.00001,4,31.5436,8.67059,5,36.2124,10.7306,6,17.74,2.9779
0,28.0804,49.9521,1,41.755,17.2044,2,39.9554,50.0435,3,10.8124,0.790762,4,31.3163,8.86636,5,36.5069,10.6738,6,17.9214,2.73893
0,28.3803,49.9596,1,41.5955,17.4585,2,40.1701,49.834,3,10.5974,0.581515,4,31.089,9.06214,5,36.8015,10.617,6,18.1028,2.49995
0,28.6802,49.9671,1,41.436,17.7126,2,39.9554,50.0435,3,10.3825,0.372267,4,30.8616,9.25791,5,37.0961,10.5601,6,18.2841,2.26098
0,28.9801,49.9746,1,41.2764,17.9666,2,40.1701,49.834,3,10.1675,0.16302,4,30.6343,9.45369,5,37.3906,10.5033,6,18.4655,2.022
0,29.28,49.982,1,41.1169,18.2207,2,39.9554,50.0435,3,9.95251,-0.0462283,4,30.407,9.64946,5,37.6852,10.4465,6,18.6468,1.78303
0,29.58,49.9895,1,40.9574,18.4748,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,37.9798,10.3897,6,18.8282,1.54405
0,29.8799,49.997,1,40.7979,18.7289,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,38.2744,10.3329,6,19.0096,1.30508
0,30.1798,50.0045,1,40.6384,18.983,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,38.5689,10.276,6,19.1909,1.06611
0,29.8799,49.997,1,40.4789,19.2371,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,38.8635,10.2192,6,19.3723,0.827132
0,30.1798,50.0045,1,40.3194,19.4912,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.1581,10.1624,6,19.5536,0.588158
0,29.8799,49.997,1,40.1599,19.7452,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,39.4526,10.1056,6,19.735,0.349183
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,20.0348,0.338984
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,20.3347,0.328785
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,20.6345,0.318586
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,20.9343,0.308387
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,21.2341,0.298188
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,21.534,0.287988
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,21.8338,0.277789
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,22.1336,0.26759
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,22.4334,0.257391
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,22.7333,0.247192
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,23.0331,0.236993
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,23.3329,0.226793
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,23.6327,0.216594
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,23.9326,0.206395
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,24.2324,0.196196
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,24.5322,0.185997
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,24.832,0.175798
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,25.1319,0.165599
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,25.4317,0.155399
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,25.7315,0.1452
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,26.0313,0.135001
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,26.3312,0.124802
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,26.631,0.114603
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,26.9308,0.104404
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,27.2306,0.0942045
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,27.5305,0.0840054
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,27.8303,0.0738063
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,28.1301,0.0636071
0,30.1798,50.0045,1,40.0004,19.9993,2,40.1701,49.834,3,10.1675,0.16302,4,30.1797,9.84524,5,39.7472,10.0488,6,28.4299,0.053408
0,29.8799,49.997,1,39.8407,20.2532,2,39.9554,50.0435,3,9.95251,-0.0462282,4,29.9524,10.041,5,40.0418,9.99194,6,28.7298,0.0432089
