315
140
136
149
163
111
194
112
108
237
112
108
107
298
112
113
115
108
107
388
118
108
107
108
107
107
108
108
523
113
108
107
107
109
108
107
107
108
107
107
108
107
729
114
108
107
109
108
107
107
107
107
108
107
108
108
108
107
107
107
107
107
107
1042
114
129
115
108
107
108
107
107
107
108
110
107
107
107
107
107
107
107
107
109
108
107
107
107
107
106
107
108
109
109
1540
115
108
109
107
107
107
107
107
108
176
183
129
110
107
107
107
107
107
107
109
107
107
108
108
107
107
107
107
109
108
108
107
107
108
107
107
107
113
110
108
107
107
107
107
107
107
2281
120
108
108
107
107
107
107
109
107
107
107
107
107
107
107
106
111
117
107
107
107
107
107
107
107
109
107
107
107
108
107
107
107
107
109
109
107
107
109
107
107
108
109
108
108
108
108
107
108
107
107
107
109
108
108
107
107
107
107
107
107
108
115
107
107
107
107
112
108
3368
121
108
107
107
107
107
107
109
119
107
107
107
107
107
107
107
108
112
108
107
107
107
107
107
107
108
107
107
107
107
107
107
107
106
106
108
107
107
107
107
107
106
106
106
109
107
107
107
107
107
107
107
107
109
108
108
107
107
107
107
107
107
113
107
107
107
107
112
107
107
107
109
110
107
108
108
107
107
108
107
108
133
113
108
107
116
172
119
111
110
107
126
109
109
108
108
109
110
109
108
108
109
107
109
5010
119
108
109
108
107
107
107
107
107
107
107
107
112
108
107
107
107
107
107
107
107
109
107
107
108
108
107
107
107
107
135
113
108
107
107
107
107
107
107
113
108
107
107
107
107
107
107
108
110
108
107
107
107
107
107
107
107
109
107
107
107
107
107
107
107
110
109
107
107
107
107
107
107
107
107
123
155
110
107
107
107
107
107
107
110
107
107
107
107
108
107
107
107
108
108
108
108
107
107
107
107
107
109
108
107
107
107
107
107
107
107
110
108
108
107
107
107
107
108
108
108
128
113
108
107
108
107
107
107
108
108
107
107
107
107
107
107
107
107
109
107
108
108
107
116
107
107
108
109
107
107
108
108
114
107
107
108
7622
127
108
107
110
108
107
107
107
107
107
107
107
109
108
107
107
107
107
107
107
107
108
108
107
107
107
107
107
108
107
108
108
107
107
107
107
107
107
107
107
109
107
107
107
107
107
107
107
107
108
107
107
107
107
108
107
107
107
109
107
107
107
107
107
107
107
107
108
108
107
107
107
107
107
107
107
107
115
108
108
107
107
107
107
107
107
134
114
109
108
108
107
108
109
110
108
110
107
107
107
108
116
107
109
109
108
107
107
108
108
109
130
112
108
108
108
107
107
107
107
107
108
107
107
107
108
108
108
107
107
107
109
108
107
107
107
107
107
107
107
114
108
107
107
107
107
107
107
108
109
108
108
107
107
107
107
108
108
109
108
107
107
107
107
108
108
107
108
108
107
111
107
108
108
107
107
110
109
107
107
107
107
107
108
107
107
130
113
108
107
107
108
108
108
107
109
107
107
107
108
107
107
107
107
114
107
107
107
107
107
107
107
107
108
107
108
108
108
159
145
113
115
109
108
108
108
107
107
107
107
108
108
107
107
107
107
11442
141
118
107
108
107
107
107
108
110
108
108
107
107
107
108
107
107
114
108
107
108
108
117
108
108
108
113
108
108
107
108
108
107
107
107
109
108
107
107
108
107
107
107
107
126
119
108
108
107
107
107
107
107
109
108
108
107
107
107
108
107
109
110
108
108
107
107
107
108
108
118
114
109
107
107
107
107
108
108
108
109
108
107
108
107
108
108
107
108
109
108
107
107
108
108
108
117
108
108
109
108
109
120
109
108
107
107
109
109
108
107
107
108
107
107
107
116
110
108
108
107
107
107
107
107
108
111
108
107
107
107
107
107
107
107
115
108
107
107
107
108
129
172
181
123
110
108
107
107
108
108
110
108
107
107
107
107
108
107
107
114
109
107
107
107
108
108
107
108
107
123
108
107
108
108
114
107
108
107
109
115
108
108
108
107
107
107
107
109
109
108
124
113
108
107
107
118
113
108
107
108
108
107
107
109
109
109
108
108
107
107
107
107
107
106
109
108
108
107
107
107
107
109
138
113
108
107
107
107
107
107
107
108
109
108
107
107
107
107
115
107
107
124
118
116
107
107
107
107
108
107
109
107
107
107
108
107
107
108
107
108
108
107
108
108
108
107
107
107
108
107
109
108
107
114
108
108
108
116
116
107
107
107
108
109
107
107
113
