-0.45004,-0.896084,0.28581,-0.890503,-0.0824728,-0.873296,-0.0846664,-1.27489,-0.456681,-1.29519,-0.744429,4.07937,0.28741,-1.29107
-0.448835,-0.891232,0.285457,-0.885515,-0.0820502,-0.868314,-0.0843042,-1.2699,-0.455638,-1.2903,-0.749058,4.08126,0.287102,-1.28608
-0.447631,-0.886379,0.285104,-0.880527,-0.0816277,-0.863332,-0.083942,-1.26492,-0.454596,-1.28541,-0.753687,4.08315,0.286794,-1.28109
-0.446427,-0.881526,0.284751,-0.87554,-0.0812052,-0.85835,-0.0835798,-1.25993,-0.453554,-1.28052,-0.758316,4.08504,0.286486,-1.27609
-0.445222,-0.876673,0.284398,-0.870552,-0.0807827,-0.853368,-0.0832176,-1.25494,-0.452511,-1.27563,-0.762946,4.08692,0.286178,-1.2711
-0.444018,-0.871821,0.284044,-0.865565,-0.0803602,-0.848386,-0.0828554,-1.24996,-0.451469,-1.27074,-0.767575,4.08881,0.28587,-1.26611
-0.442814,-0.866968,0.283691,-0.860577,-0.0799376,-0.843404,-0.0824932,-1.24497,-0.450427,-1.26585,-0.772204,4.0907,0.285562,-1.26112
-0.441609,-0.862115,0.283338,-0.85559,-0.0795151,-0.838422,-0.0821311,-1.23998,-0.449385,-1.26096,-0.776833,4.09259,0.285254,-1.25613
-0.440405,-0.857262,0.282985,-0.850602,-0.0790926,-0.83344,-0.0817689,-1.235,-0.448342,-1.25607,-0.781463,4.09448,0.284946,-1.25114
-0.4392,-0.852409,0.282632,-0.845615,-0.0786701,-0.828457,-0.0814067,-1.23001,-0.4473,-1.25118,-0.786092,4.09637,0.284638,-1.24615
-0.437996,-0.847557,0.282279,-0.840627,-0.0782475,-0.823475,-0.0810445,-1.22502,-0.446258,-1.24629,-0.790721,4.09826,0.28433,-1.24116
-0.436792,-0.842704,0.281926,-0.83564,-0.077825,-0.818493,-0.0806823,-1.22004,-0.445215,-1.2414,-0.79535,4.10015,0.284022,-1.23617
-0.435587,-0.837851,0.281573,-0.830652,-0.0774025,-0.813511,-0.0803201,-1.21505,-0.444173,-1.23651,-0.79998,4.10204,0.283714,-1.23118
-0.434383,-0.832998,0.28122,-0.825665,-0.07698,-0.808529,-0.0799579,-1.21006,-0.443131,-1.23162,-0.804609,4.10393,0.283406,-1.22619
-0.433179,-0.828146,0.280867,-0.820677,-0.0765574,-0.803547,-0.0795957,-1.20507,-0.442088,-1.22673,-0.809238,4.10582,0.283098,-1.2212
-0.431974,-0.823293,0.280514,-0.81569,-0.0761349,-0.798565,-0.0792335,-1.20009,-0.441046,-1.22184,-0.813868,4.10771,0.28279,-1.21621
-0.43077,-0.81844,0.280161,-0.810702,-0.0757124,-0.793583,-0.0788713,-1.1951,-0.440004,-1.21695,-0.818497,4.1096,0.282482,-1.21122
-0.429565,-0.813587,0.279808,-0.805714,-0.0752899,-0.788601,-0.0785091,-1.19011,-0.438962,-1.21206,-0.823126,4.11149,0.282174,-1.20623
-0.428361,-0.808734,0.279455,-0.800727,-0.0748674,-0.783618,-0.0781469,-1.18513,-0.437919,-1.20717,-0.827755,4.11338,0.281866,-1.20124
-0.427157,-0.803882,0.279101,-0.795739,-0.0744448,-0.778636,-0.0777847,-1.18014,-0.436877,-1.20228,-0.832385,4.11527,0.281558,-1.19625
-0.425952,-0.799029,0.278748,-0.790752,-0.0740223,-0.773654,-0.0774225,-1.17515,-0.435835,-1.19739,-0.837014,4.11716,0.28125,-1.19126
-0.424748,-0.794176,0.278395,-0.785764,-0.0735998,-0.768672,-0.0770603,-1.17017,-0.434792,-1.1925,-0.841643,4.11905,0.280942,-1.18627
-0.423544,-0.789323,0.278042,-0.780777,-0.0731773,-0.76369,-0.0766981,-1.16518,-0.43375,-1.18761,-0.846272,4.12094,0.280634,-1.18128
-0.422339,-0.784471,0.277689,-0.775789,-0.0727547,-0.758708,-0.0763359,-1.16019,-0.432708,-1.18272,-0.850902,4.12283,0.280326,-1.17629
-0.421135,-0.779618,0.277336,-0.770802,-0.0723322,-0.753726,-0.0759737,-1.15521,-0.431666,-1.17783,-0.855531,4.12472,0.280017,-1.1713
-0.419931,-0.774765,0.276983,-0.765814,-0.0719097,-0.748744,-0.0756115,-1.15022,-0.430623,-1.17294,-0.86016,4.1266,0.279709,-1.1663
-0.418726,-0.769912,0.27663,-0.760827,-0.0714872,-0.743761,-0.0752493,-1.14523,-0.429581,-1.16805,-0.864789,4.12849,0.279401,-1.16131
-0.417522,-0.76506,0.276277,-0.755839,-0.0710647,-0.738779,-0.0748871,-1.14024,-0.428539,-1.16316,-0.869419,4.13038,0.279093,-1.15632
-0.416317,-0.760207,0.275924,-0.750852,-0.0706421,-0.733797,-0.074525,-1.13526,-0.427496,-1.15826,-0.874048,4.13227,0.278785,-1.15133
-0.415113,-0.755354,0.275571,-0.745864,-0.0702196,-0.728815,-0.0741628,-1.13027,-0.426454,-1.15337,-0.878677,4.13416,0.278477,-1.14634
-0.413909,-0.750501,0.275218,-0.740876,-0.0697971,-0.723833,-0.0738006,-1.12528,-0.425412,-1.14848,-0.883306,4.13605,0.278169,-1.14135
-0.412704,-0.745648,0.274865,-0.735889,-0.0693746,-0.718851,-0.0734384,-1.1203,-0.424369,-1.14359,-0.887936,4.13794,0.277861,-1.13636
-0.4115,-0.740796,0.274512,-0.730901,-0.068952,-0.713869,-0.0730762,-1.11531,-0.423327,-1.1387,-0.892565,4.13983,0.277553,-1.13137
-0.410296,-0.735943,0.274159,-0.725914,-0.0685295,-0.708887,-0.072714,-1.11032,-0.422285,-1.13381,-0.897194,4.14172,0.277245,-1.12638
-0.409091,-0.73109,0.273805,-0.720926,-0.068107,-0.703905,-0.0723518,-1.10534,-0.421243,-1.12892,-0.901823,4.14361,0.276937,-1.12139
-0.407887,-0.726237,0.273452,-0.715939,-0.0676845,-0.698922,-0.0719896,-1.10035,-0.4202,-1.12403,-0.906453,4.1455,0.276629,-1.1164
-0.406682,-0.721385,0.273099,-0.710951,-0.067262,-0.69394,-0.0716274,-1.09536,-0.419158,-1.11914,-0.911082,4.14739,0.276321,-1.11141
-0.405478,-0.716532,0.272746,-0.705964,-0.0668394,-0.688958,-0.0712652,-1.09038,-0.418116,-1.11425,-0.915711,4.14928,0.276013,-1.10642
-0.404274,-0.711679,0.272393,-0.700976,-0.0664169,-0.683976,-0.070903,-1.08539,-0.417073,-1.10936,-0.92034,4.15117,0.275705,-1.10143
-0.403069,-0.706826,0.27204,-0.695989,-0.0659944,-0.678994,-0.0705408,-1.0804,-0.416031,-1.10447,-0.92497,4.15306,0.275397,-1.09644
-0.401865,-0.701973,0.271687,-0.691001,-0.0655719,-0.674012,-0.0701786,-1.07542,-0.414989,-1.09958,-0.929599,4.15495,0.275089,-1.09145
-0.400661,-0.697121,0.271334,-0.686014,-0.0651493,-0.66903,-0.0698164,-1.07043,-0.413946,-1.09469,-0.934228,4.15684,0.274781,-1.08646
-0.399456,-0.692268,0.270981,-0.681026,-0.0647268,-0.664048,-0.0694542,-1.06544,-0.412904,-1.0898,-0.938857,4.15873,0.274473,-1.08147
-0.398252,-0.687415,0.270628,-0.676038,-0.0643043,-0.659066,-0.069092,-1.06045,-0.411862,-1.08491,-0.943487,4.16061,0.274165,-1.07648
-0.397047,-0.682562,0.270275,-0.671051,-0.0638818,-0.654083,-0.0687298,-1.05547,-0.41082,-1.08002,-0.948116,4.1625,0.273857,-1.07149
-0.395843,-0.67771,0.269922,-0.666063,-0.0634593,-0.649101,-0.0683676,-1.05048,-0.409777,-1.07513,-0.952745,4.16439,0.273549,-1.0665
-0.394639,-0.672857,0.269569,-0.661076,-0.0630367,-0.644119,-0.0680054,-1.04549,-0.408735,-1.07024,-0.957374,4.16628,0.273241,-1.06151
-0.393434,-0.668004,0.269216,-0.656088,-0.0626142,-0.639137,-0.0676432,-1.04051,-0.407693,-1.06535,-0.962004,4.16817,0.272933,-1.05651
-0.39223,-0.663151,0.268863,-0.651101,-0.0621917,-0.634155,-0.0672811,-1.03552,-0.40665,-1.06046,-0.966633,4.17006,0.272625,-1.05152
-0.391026,-0.658299,0.268509,-0.646113,-0.0617692,-0.629173,-0.0669189,-1.03053,-0.405608,-1.05557,-0.971262,4.17195,0.272317,-1.04653
-0.389821,-0.653446,0.268156,-0.641126,-0.0613467,-0.624191,-0.0665567,-1.02555,-0.404566,-1.05068,-0.975891,4.17384,0.272009,-1.04154
-0.388617,-0.648593,0.267803,-0.636138,-0.0609241,-0.619209,-0.0661945,-1.02056,-0.403523,-1.04579,-0.980521,4.17573,0.271701,-1.03655
-0.387412,-0.64374,0.26745,-0.631151,-0.0605016,-0.614227,-0.0658323,-1.01557,-0.402481,-1.0409,-0.98515,4.17762,0.271393,-1.03156
-0.386208,-0.638887,0.267097,-0.626163,-0.0600791,-0.609244,-0.0654701,-1.01059,-0.401439,-1.03601,-0.989779,4.17951,0.271085,-1.02657
-0.385004,-0.634035,0.266744,-0.621176,-0.0596566,-0.604262,-0.0651079,-1.0056,-0.400396,-1.03112,-0.994408,4.1814,0.270777,-1.02158
-0.383799,-0.629182,0.266391,-0.616188,-0.0592341,-0.59928,-0.0647457,-1.00061,-0.399354,-1.02623,-0.999038,4.18329,0.270469,-1.01659
-0.382595,-0.624329,0.266038,-0.6112,-0.0588115,-0.594298,-0.0643835,-0.995625,-0.398312,-1.02134,-1.00367,4.18518,0.270161,-1.0116
-0.381391,-0.619476,0.265685,-0.606213,-0.058389,-0.589316,-0.0640213,-0.990638,-0.39727,-1.01645,-1.0083,4.18707,0.269853,-1.00661
-0.380186,-0.614624,0.265332,-0.601225,-0.0579665,-0.584334,-0.0636591,-0.985652,-0.396227,-1.01156,-1.01293,4.18896,0.269545,-1.00162
-0.378982,-0.609771,0.264979,-0.596238,-0.057544,-0.579352,-0.0632969,-0.980665,-0.395185,-1.00667,-1.01755,4.19085,0.269237,-0.996629
-0.377778,-0.604918,0.264626,-0.59125,-0.0571215,-0.57437,-0.0629347,-0.975678,-0.394143,-1.00178,-1.02218,4.19274,0.268929,-0.991639
-0.376573,-0.600065,0.264273,-0.586263,-0.0566989,-0.569387,-0.0625725,-0.970691,-0.3931,-0.996888,-1.02681,4.19463,0.268621,-0.986648
-0.375369,-0.595213,0.26392,-0.581275,-0.0562764,-0.564405,-0.0622103,-0.965704,-0.392058,-0.991998,-1.03144,4.19652,0.268313,-0.981658
-0.374164,-0.59036,0.263566,-0.576288,-0.0558539,-0.559423,-0.0618481,-0.960717,-0.391016,-0.987108,-1.03607,4.19841,0.268005,-0.976667
-0.37296,-0.585507,0.263213,-0.5713,-0.0554314,-0.554441,-0.0614859,-0.95573,-0.389973,-0.982218,-1.0407,4.20029,0.267697,-0.971677
-0.371756,-0.580654,0.26286,-0.566313,-0.0550089,-0.549459,-0.0611237,-0.950743,-0.388931,-0.977328,-1.04533,4.20218,0.267389,-0.966686
-0.370551,-0.575801,0.262507,-0.561325,-0.0545864,-0.544477,-0.0607615,-0.945757,-0.387889,-0.972438,-1.04996,4.20407,0.267081,-0.961696
-0.369347,-0.570949,0.262154,-0.556338,-0.0541638,-0.539495,-0.0603993,-0.94077,-0.386847,-0.967547,-1.05459,4.20596,0.266773,-0.956705
-0.368143,-0.566096,0.261801,-0.55135,-0.0537413,-0.534513,-0.0600371,-0.935783,-0.385804,-0.962657,-1.05922,4.20785,0.266465,-0.951715
-0.366938,-0.561243,0.261448,-0.546362,-0.0533188,-0.529531,-0.0596749,-0.930796,-0.384762,-0.957767,-1.06385,4.20974,0.266157,-0.946724
-0.365734,-0.55639,0.261095,-0.541375,-0.0528963,-0.524548,-0.0593127,-0.925809,-0.38372,-0.952877,-1.06848,4.21163,0.265849,-0.941733
-0.364529,-0.551538,0.260742,-0.536387,-0.0524738,-0.519566,-0.0589505,-0.920822,-0.382677,-0.947987,-1.07311,4.21352,0.265541,-0.936743
-0.363325,-0.546685,0.260389,-0.5314,-0.0520512,-0.514584,-0.0585883,-0.915835,-0.381635,-0.943097,-1.07773,4.21541,0.265233,-0.931752
-0.362121,-0.541832,0.260036,-0.526412,-0.0516287,-0.509602,-0.0582261,-0.910848,-0.380593,-0.938207,-1.08236,4.2173,0.264925,-0.926762
-0.360916,-0.536979,0.259683,-0.521425,-0.0512062,-0.50462,-0.0578639,-0.905861,-0.379551,-0.933316,-1.08699,4.21919,0.264617,-0.921771
-0.359712,-0.532126,0.25933,-0.516437,-0.0507837,-0.499638,-0.0575017,-0.900875,-0.378508,-0.928426,-1.09162,4.22108,0.264309,-0.916781
-0.358508,-0.527274,0.258977,-0.51145,-0.0503612,-0.494656,-0.0571395,-0.895888,-0.377466,-0.923536,-1.09625,4.22297,0.264001,-0.91179
-0.357303,-0.522421,0.258624,-0.506462,-0.0499386,-0.489674,-0.0567773,-0.890901,-0.376424,-0.918646,-1.10088,4.22486,0.263693,-0.9068
-0.356099,-0.517568,0.25827,-0.501475,-0.0495161,-0.484692,-0.0564151,-0.885914,-0.375381,-0.913756,-1.10551,4.22675,0.263385,-0.901809
-0.354894,-0.512715,0.257917,-0.496487,-0.0490936,-0.479709,-0.0560529,-0.880927,-0.374339,-0.908866,-1.11014,4.22864,0.263077,-0.896819
-0.35369,-0.507863,0.257564,-0.4915,-0.0486711,-0.474727,-0.0556907,-0.87594,-0.373297,-0.903976,-1.11477,4.23053,0.262769,-0.891828
-0.352486,-0.50301,0.257211,-0.486512,-0.0482486,-0.469745,-0.0553285,-0.870953,-0.372255,-0.899085,-1.1194,4.23242,0.262461,-0.886838
-0.351281,-0.498157,0.256858,-0.481525,-0.0478261,-0.464763,-0.0549663,-0.865966,-0.371212,-0.894195,-1.12403,4.23431,0.262153,-0.881847
-0.350077,-0.493304,0.256505,-0.476537,-0.0474035,-0.459781,-0.0546041,-0.86098,-0.37017,-0.889305,-1.12866,4.23619,0.261845,-0.876857
-0.348873,-0.488452,0.256152,-0.47155,-0.046981,-0.454799,-0.0542419,-0.855993,-0.369128,-0.884415,-1.13329,4.23808,0.261537,-0.871866
-0.347668,-0.483599,0.255799,-0.466562,-0.0465585,-0.449817,-0.0538797,-0.851006,-0.368085,-0.879525,-1.13792,4.23997,0.261229,-0.866876
-0.346464,-0.478746,0.255446,-0.461575,-0.046136,-0.444835,-0.0535175,-0.846019,-0.367043,-0.874635,-1.14254,4.24186,0.260921,-0.861885
-0.345259,-0.473893,0.255093,-0.456587,-0.0457135,-0.439853,-0.0531553,-0.841032,-0.366001,-0.869745,-1.14717,4.24375,0.260613,-0.856895
-0.344055,-0.46904,0.25474,-0.4516,-0.0452909,-0.43487,-0.0527931,-0.836045,-0.364958,-0.864854,-1.1518,4.24564,0.260305,-0.851904
-0.342851,-0.464188,0.254387,-0.446612,-0.0448684,-0.429888,-0.052431,-0.831058,-0.363916,-0.859964,-1.15643,4.24753,0.259997,-0.846914
-0.341646,-0.459335,0.254034,-0.441625,-0.0444459,-0.424906,-0.0520688,-0.826071,-0.362874,-0.855074,-1.16106,4.24942,0.259689,-0.841923
-0.340442,-0.454482,0.253681,-0.436637,-0.0440234,-0.419924,-0.0517066,-0.821084,-0.361832,-0.850184,-1.16569,4.25131,0.259381,-0.836933
-0.339238,-0.449629,0.253328,-0.43165,-0.0436009,-0.414942,-0.0513444,-0.816098,-0.360789,-0.845294,-1.17032,4.2532,0.259073,-0.831942
-0.338033,-0.444777,0.252974,-0.426662,-0.0431783,-0.40996,-0.0509822,-0.811111,-0.359747,-0.840404,-1.17495,4.25509,0.258765,-0.826952
-0.336829,-0.439924,0.252621,-0.421674,-0.0427558,-0.404978,-0.05062,-0.806124,-0.358705,-0.835514,-1.17958,4.25698,0.258457,-0.821961
-0.335625,-0.435071,0.252268,-0.416687,-0.0423333,-0.399996,-0.0502578,-0.801137,-0.357662,-0.830623,-1.18421,4.25887,0.258149,-0.816971
-0.33442,-0.430218,0.251915,-0.411699,-0.0419108,-0.395014,-0.0498956,-0.79615,-0.35662,-0.825733,-1.18884,4.26076,0.257841,-0.81198
-0.333216,-0.425366,0.251562,-0.406712,-0.0414883,-0.390031,-0.0495334,-0.791163,-0.355578,-0.820843,-1.19347,4.26265,0.257533,-0.806989
-0.332011,-0.420513,0.251209,-0.401724,-0.0410658,-0.385049,-0.0491712,-0.786176,-0.354536,-0.815953,-1.1981,4.26454,0.257225,-0.801999
-0.330807,-0.41566,0.250856,-0.396737,-0.0406432,-0.380067,-0.048809,-0.781189,-0.353493,-0.811063,-1.20272,4.26643,0.256917,-0.797008
-0.329603,-0.410807,0.250503,-0.391749,-0.0402207,-0.375085,-0.0484468,-0.776203,-0.352451,-0.806173,-1.20735,4.26832,0.256609,-0.792018
-0.328398,-0.405954,0.25015,-0.386762,-0.0397982,-0.370103,-0.0480846,-0.771216,-0.351409,-0.801283,-1.21198,4.27021,0.256301,-0.787027
-0.327194,-0.401102,0.249797,-0.381774,-0.0393757,-0.365121,-0.0477224,-0.766229,-0.350366,-0.796392,-1.21661,4.27209,0.255993,-0.782037
-0.32599,-0.396249,0.249444,-0.376787,-0.0389532,-0.360139,-0.0473602,-0.761242,-0.349324,-0.791502,-1.22124,4.27398,0.255685,-0.777046
-0.324785,-0.391396,0.249091,-0.371799,-0.0385306,-0.355157,-0.046998,-0.756255,-0.348282,-0.786612,-1.22587,4.27587,0.255377,-0.772056
-0.323581,-0.386543,0.248738,-0.366812,-0.0381081,-0.350174,-0.0466358,-0.751268,-0.34724,-0.781722,-1.2305,4.27776,0.255069,-0.767065
-0.322376,-0.381691,0.248385,-0.361824,-0.0376856,-0.345192,-0.0462736,-0.746281,-0.346197,-0.776832,-1.23513,4.27965,0.254761,-0.762075
-0.321172,-0.376838,0.248031,-0.356837,-0.0372631,-0.34021,-0.0459114,-0.741294,-0.345155,-0.771942,-1.23976,4.28154,0.254453,-0.757084
-0.319968,-0.371985,0.247678,-0.351849,-0.0368406,-0.335228,-0.0455492,-0.736308,-0.344113,-0.767052,-1.24439,4.28343,0.254145,-0.752094
-0.318763,-0.367132,0.247325,-0.346862,-0.0364181,-0.330246,-0.045187,-0.731321,-0.34307,-0.762161,-1.24902,4.28532,0.253837,-0.747103
-0.317559,-0.362279,0.246972,-0.341874,-0.0359955,-0.325264,-0.0448248,-0.726334,-0.342028,-0.757271,-1.25365,4.28721,0.253529,-0.742113
-0.316355,-0.357427,0.246619,-0.336887,-0.035573,-0.320282,-0.0444626,-0.721347,-0.340986,-0.752381,-1.25828,4.2891,0.253221,-0.737122
-0.31515,-0.352574,0.246266,-0.331899,-0.0351505,-0.3153,-0.0441004,-0.71636,-0.339943,-0.747491,-1.26291,4.29099,0.252913,-0.732132
-0.313946,-0.347721,0.245913,-0.326912,-0.034728,-0.310318,-0.0437382,-0.711373,-0.338901,-0.742601,-1.26753,4.29288,0.252605,-0.727141
-0.312741,-0.342868,0.24556,-0.321924,-0.0343055,-0.305335,-0.043376,-0.706386,-0.337859,-0.737711,-1.27216,4.29477,0.252297,-0.722151
-0.311537,-0.338016,0.245207,-0.316937,-0.0338829,-0.300353,-0.0430138,-0.701399,-0.336817,-0.732821,-1.27679,4.29666,0.251989,-0.71716
-0.310333,-0.333163,0.244854,-0.311949,-0.0334604,-0.295371,-0.0426516,-0.696412,-0.335774,-0.72793,-1.28142,4.29855,0.251681,-0.71217
-0.309128,-0.32831,0.244501,-0.306962,-0.0330379,-0.290389,-0.0422894,-0.691426,-0.334732,-0.72304,-1.28605,4.30044,0.251373,-0.707179
-0.307924,-0.323457,0.244148,-0.301974,-0.0326154,-0.285407,-0.0419272,-0.686439,-0.33369,-0.71815,-1.29068,4.30233,0.251065,-0.702189
-0.30672,-0.318605,0.243795,-0.296987,-0.0321929,-0.280425,-0.041565,-0.681452,-0.332648,-0.71326,-1.29531,4.30422,0.250757,-0.697198
-0.305515,-0.313752,0.243442,-0.291999,-0.0317703,-0.275443,-0.0412028,-0.676465,-0.331605,-0.70837,-1.29994,4.30611,0.250449,-0.692208
-0.304311,-0.308899,0.243089,-0.287012,-0.0313478,-0.270461,-0.0408406,-0.671478,-0.330563,-0.70348,-1.30457,4.30799,0.250141,-0.687217
-0.303106,-0.304046,0.242735,-0.282024,-0.0309253,-0.265479,-0.0404784,-0.666491,-0.329521,-0.69859,-1.3092,4.30988,0.249833,-0.682227
-0.301902,-0.299193,0.242382,-0.277037,-0.0305028,-0.260496,-0.0401162,-0.661504,-0.328478,-0.693699,-1.31383,4.31177,0.249525,-0.677236
-0.300698,-0.294341,0.242029,-0.272049,-0.0300803,-0.255514,-0.039754,-0.656517,-0.327436,-0.688809,-1.31846,4.31366,0.249217,-0.672246
-0.299493,-0.289488,0.241676,-0.267062,-0.0296577,-0.250532,-0.0393918,-0.651531,-0.326394,-0.683919,-1.32309,4.31555,0.248909,-0.667255
-0.298289,-0.284635,0.241323,-0.262074,-0.0292352,-0.24555,-0.0390296,-0.646544,-0.325351,-0.679029,-1.32771,4.31744,0.248601,-0.662264
-0.297085,-0.279782,0.24097,-0.257087,-0.0288127,-0.240568,-0.0386674,-0.641557,-0.324309,-0.674139,-1.33234,4.31933,0.248293,-0.657274
