102.601, 1.04059, 99.3038, 24.3866, 109.897, 33.9052, 100.405, 29.4029, 94.5295, 4.64721, 97.6893, 40.5235, 95.1575, 1.34778, 104.302, 25.0626, 94.155, 19.0213, 111.972, 32.3162, 109.115, 36.0299, 85.717, 22.5661, 88.5426, 35.4691, 119.823, 40.8503, 12.8719, 90.7996, 4.6943, 95.1098, 37.7407, 80.4303, 28.6376, 103.578, 9.20477, 99.4577, 38.9544, 98.4081, 16.4011, 103.994, 15.44, 102.789, 33.1072, 97.0279, 14.8058, 109.929, 3.53277, 99.7223, 38.9756, 85.8983, 13.1117, 107.646, 28.3016, 118.476, 24.2592, 112.696, 19.9897, 112.527
102.609, 1.16881, 99.3179, 24.5143, 109.902, 34.0336, 100.387, 29.5301, 94.5233, 4.7755, 97.6714, 40.6507, 95.163, 1.4761, 104.304, 25.191, 94.1641, 19.1495, 111.955, 32.4435, 109.122, 36.1582, 85.72, 22.6945, 88.5631, 35.5959, 119.802, 40.977, 12.9989, 90.8191, 4.82237, 95.1196, 37.8687, 80.4405, 28.7658, 103.586, 9.33298, 99.4655, 39.0823, 98.4196, 16.5295, 103.998, 15.5677, 102.775, 33.2356, 97.0308, 14.933, 109.912, 3.66107, 99.7283, 39.104, 85.8982, 13.2398, 107.637, 28.4277, 118.451, 24.3858, 112.674, 20.1164, 112.506
102.616, 1.29841, 99.3322, 24.6433, 109.906, 34.1634, 100.37, 29.6587, 94.5169, 4.90519, 97.6533, 40.7792, 95.1686, 1.6058, 104.306, 25.3208, 94.1733, 19.279, 111.938, 32.5722, 109.128, 36.2879, 85.7231, 22.8242, 88.5839, 35.7241, 119.781, 41.105, 13.1272, 90.8389, 4.95182, 95.1294, 37.9982, 80.4508, 28.8954, 103.594, 9.46257, 99.4733, 39.2116, 98.4314, 16.6593, 104.002, 15.6968, 102.761, 33.3654, 97.0336, 15.0617, 109.895, 3.79076, 99.7344, 39.2339, 85.898, 13.3693, 107.627, 28.5551, 118.426, 24.5137, 112.651, 20.2446, 112.485
102.624, 1.42905, 99.3466, 24.7734, 109.91, 34.2942, 100.352, 29.7883, 94.5105, 5.03591, 97.635, 40.9088, 95.1742, 1.73654, 104.308, 25.4517, 94.1825, 19.4095, 111.921, 32.7019, 109.134, 36.4186, 85.7262, 22.9551, 88.6048, 35.8533, 119.759, 41.2341, 13.2565, 90.8588, 5.08232, 95.1393, 38.1286, 80.4612, 29.0261, 103.602, 9.5932, 99.4813, 39.342, 98.4432, 16.7901, 104.006, 15.8269, 102.747, 33.4963, 97.0365, 15.1914, 109.877, 3.9215, 99.7405, 39.3647, 85.8978, 13.4999, 107.618, 28.6836, 118.402, 24.6426, 112.629, 20.3737, 112.464
102.632, 1.56047, 99.361, 24.9043, 109.915, 34.4257, 100.334, 29.9187, 94.5041, 5.16741, 97.6167, 41.0392, 95.1798, 1.86807, 104.31, 25.5833, 94.1918, 19.5408, 111.903, 32.8324, 109.141, 36.5501, 85.7293, 23.0867, 88.6258, 35.9833, 119.737, 41.3639, 13.3867, 90.8789, 5.21359, 95.1493, 38.2599, 80.4716, 29.1575, 103.61, 9.72462, 99.4892, 39.4731, 98.4551, 16.9216, 104.011, 15.9578, 102.732, 33.6279, 97.0394, 15.3219, 109.859, 4.05302, 99.7467, 39.4964, 85.8976, 13.6312, 107.609, 28.8128, 118.376, 24.7723, 112.606, 20.5036, 112.443
102.639, 1.69247, 99.3755, 25.0357, 109.919, 34.5579, 100.315, 30.0497, 94.4977, 5.29949, 97.5982, 41.1702, 95.1854, 2.00019, 104.312, 25.7155, 94.2012, 19.6727, 111.886, 32.9635, 109.147, 36.6822, 85.7324, 23.2189, 88.6469, 36.1138, 119.715, 41.4943, 13.5174, 90.899, 5.34544, 95.1593, 38.3917, 80.4821, 29.2895, 103.618, 9.85661, 99.4972, 39.6048, 98.467, 17.0538, 104.015, 16.0892, 102.718, 33.7601, 97.0422, 15.4529, 109.842, 4.18511, 99.7528, 39.6286, 85.8973, 13.7631, 107.6, 28.9427, 118.351, 24.9025, 112.583, 20.6341, 112.421
102.647, 1.82493, 99.3901, 25.1676, 109.924, 34.6905, 100.297, 30.1811, 94.4912, 5.43201, 97.5797, 41.3015, 95.1911, 2.13275, 104.314, 25.8482, 94.2106, 19.8051, 111.868, 33.095, 109.154, 36.8147, 85.7356, 23.3515, 88.6681, 36.2448, 119.693, 41.6252, 13.6485, 90.9192, 5.47774, 95.1694, 38.524, 80.4927, 29.4219, 103.626, 9.98905, 99.5053, 39.7369, 98.479, 17.1864, 104.019, 16.2211, 102.704, 33.8928, 97.0451, 15.5844, 109.824, 4.31764, 99.759, 39.7613, 85.8971, 13.8955, 107.59, 29.0729, 118.326, 25.0332, 112.56, 20.765, 112.4
102.655, 1.95771, 99.4047, 25.2998, 109.928, 34.8235, 100.279, 30.3129, 94.4847, 5.56486, 97.5611, 41.4333, 95.1968, 2.26564, 104.317, 25.9812, 94.22, 19.9378, 111.851, 33.2268, 109.16, 36.9475, 85.7387, 23.4845, 88.6894, 36.3761, 119.671, 41.7564, 13.78, 90.9395, 5.61037, 95.1795, 38.6566, 80.5032, 29.5547, 103.634, 10.1218, 99.5133, 39.8694, 98.491, 17.3193, 104.023, 16.3534, 102.689, 34.0258, 97.0481, 15.7162, 109.806, 4.4505, 99.7653, 39.8943, 85.8969, 14.0281, 107.581, 29.2035, 118.301, 25.1642, 112.537, 20.8963, 112.378
102.663, 2.09075, 99.4193, 25.4323, 109.933, 34.9566, 100.261, 30.4449, 94.4782, 5.69795, 97.5425, 41.5652, 95.2024, 2.39877, 104.319, 26.1144, 94.2294, 20.0707, 111.833, 33.3589, 109.167, 37.0806, 85.7419, 23.6177, 88.7106, 36.5077, 119.649, 41.8878, 13.9117, 90.9597, 5.74324, 95.1896, 38.7894, 80.5138, 29.6877, 103.643, 10.2548, 99.5214, 40.0021, 98.503, 17.4525, 104.028, 16.4858, 102.675, 34.159, 97.051, 15.8483, 109.788, 4.5836, 99.7715, 40.0276, 85.8967, 14.161, 107.571, 29.3343, 118.275, 25.2955, 112.514, 21.0278, 112.356
102.67, 2.22398, 99.434, 25.5649, 109.937, 35.09, 100.242, 30.577, 94.4717, 5.83123, 97.5239, 41.6973, 95.2081, 2.53209, 104.321, 26.2479, 94.2388, 20.2038, 111.815, 33.4911, 109.173, 37.2139, 85.7451, 23.7511, 88.7319, 36.6394, 119.627, 42.0194, 14.0436, 90.9801, 5.8763, 95.1997, 38.9224, 80.5244, 29.8209, 103.651, 10.388, 99.5295, 40.135, 98.515, 17.5859, 104.032, 16.6185, 102.66, 34.2924, 97.0539, 15.9805, 109.77, 4.7169, 99.7777, 40.1611, 85.8965, 14.2941, 107.562, 29.4653, 118.25, 25.4269, 112.491, 21.1594, 112.335
